Date,Open,High,Low,Close,Adj Close,Volume,Symbol
29-07-2020,273.80,278.00,272.35,277.00,272.98,10783639.00,WIPRO.NS
29-07-2020,2177.90,2182.80,2070.45,2096.65,2083.65,33534147.00,RELIANCE.NS
29-07-2020,6269.95,6295.00,6118.95,6185.15,6051.33,2057197.00,MARUTI.NS
29-07-2020,1081.00,1088.50,1055.55,1064.60,1035.95,16796043.00,HDFCBANK.NS
29-07-2020,2235.00,2262.20,2215.00,2231.30,2125.83,2404978.00,HINDUNILVR.NS
29-07-2020,435.75,447.00,434.30,440.90,440.23,24404819.00,AXISBANK.NS
29-07-2020,710.00,710.75,692.50,694.40,623.03,7142681.00,HCLTECH.NS
30-07-2020,80.00,80.40,77.50,77.70,65.04,9668266.00,ONGC.NS
30-07-2020,962.00,972.65,958.75,961.45,913.06,12492320.00,INFY.NS
30-07-2020,1074.00,1083.65,1046.70,1050.65,1022.37,13478133.00,HDFCBANK.NS
30-07-2020,61.33,61.67,58.40,59.03,47.21,65433094.00,IOC.NS
30-07-2020,131.30,131.70,128.30,128.60,94.56,5755341.00,COALINDIA.NS
30-07-2020,929.00,932.70,904.20,908.25,862.36,3364408.00,LT.NS
30-07-2020,6184.05,6393.65,6170.05,6265.40,6129.85,2217867.00,MARUTI.NS
30-07-2020,353.40,354.60,340.40,344.95,341.89,40820253.00,ICICIBANK.NS
30-07-2020,698.00,712.55,692.65,695.45,623.97,7966760.00,HCLTECH.NS
30-07-2020,2099.00,2139.70,2072.00,2108.85,2095.78,33623699.00,RELIANCE.NS
30-07-2020,441.90,445.90,424.75,425.85,425.20,26861618.00,AXISBANK.NS
30-07-2020,2231.30,2238.05,2190.10,2195.60,2100.76,2044966.00,HINDUNILVR.NS
30-07-2020,280.10,286.80,280.10,284.10,279.98,25847295.00,WIPRO.NS
30-07-2020,192.50,193.50,186.05,186.55,182.00,48472816.00,SBIN.NS
31-07-2020,913.90,922.90,907.05,913.45,867.30,2943858.00,LT.NS
31-07-2020,2114.50,2129.00,2052.80,2067.10,2054.29,34593133.00,RELIANCE.NS
31-07-2020,701.85,716.70,696.00,705.20,632.72,6322671.00,HCLTECH.NS
31-07-2020,59.53,59.97,58.17,58.97,47.15,62121741.00,IOC.NS
31-07-2020,429.00,434.45,421.30,431.65,430.99,27499638.00,AXISBANK.NS
31-07-2020,1057.70,1057.70,1020.05,1032.80,1005.00,18863348.00,HDFCBANK.NS
31-07-2020,128.95,130.00,127.55,129.25,95.04,5309957.00,COALINDIA.NS
31-07-2020,289.60,290.80,278.60,280.95,276.87,16700660.00,WIPRO.NS
31-07-2020,2197.50,2221.95,2178.00,2209.90,2114.44,1715659.00,HINDUNILVR.NS
31-07-2020,346.45,353.00,342.05,346.80,343.72,37345191.00,ICICIBANK.NS
31-07-2020,969.25,986.45,953.30,966.00,917.38,12704346.00,INFY.NS
31-07-2020,188.00,194.85,186.70,191.45,186.78,145892485.00,SBIN.NS
31-07-2020,6265.00,6379.85,6209.00,6262.75,6127.25,1613555.00,MARUTI.NS
31-07-2020,77.95,78.85,77.15,78.30,65.54,10963756.00,ONGC.NS
03-08-2020,129.90,129.90,128.10,128.40,94.41,4101202.00,COALINDIA.NS
03-08-2020,2209.80,2223.05,2188.55,2204.50,2109.27,1683773.00,HINDUNILVR.NS
03-08-2020,709.10,718.00,700.55,705.95,633.39,5546316.00,HCLTECH.NS
03-08-2020,2051.30,2057.00,2003.10,2009.00,1996.55,21559142.00,RELIANCE.NS
03-08-2020,346.80,349.35,340.50,343.25,340.21,32119883.00,ICICIBANK.NS
03-08-2020,431.60,431.90,415.70,417.35,416.72,23824107.00,AXISBANK.NS
03-08-2020,6380.00,6437.45,6125.05,6165.20,6031.81,1836582.00,MARUTI.NS
03-08-2020,913.00,919.75,903.55,915.90,869.62,3583167.00,LT.NS
03-08-2020,192.00,194.60,190.05,192.25,187.56,72454278.00,SBIN.NS
03-08-2020,960.00,965.40,947.45,956.90,908.73,8479792.00,INFY.NS
03-08-2020,58.90,58.90,56.93,57.47,45.96,47168151.00,IOC.NS
03-08-2020,1025.95,1026.95,993.00,1002.00,975.03,15891771.00,HDFCBANK.NS
03-08-2020,78.35,78.50,75.55,75.90,63.53,11874183.00,ONGC.NS
03-08-2020,283.00,284.80,279.50,281.55,277.46,8908763.00,WIPRO.NS
04-08-2020,193.35,193.80,190.50,191.60,186.93,43866676.00,SBIN.NS
04-08-2020,960.45,970.70,940.55,949.85,902.04,11133170.00,INFY.NS
04-08-2020,347.00,353.20,344.20,351.00,347.89,30811518.00,ICICIBANK.NS
04-08-2020,57.53,58.30,57.20,57.97,46.35,38247546.00,IOC.NS
04-08-2020,281.55,283.35,278.25,281.05,276.97,8119521.00,WIPRO.NS
04-08-2020,2020.60,2167.00,2000.25,2150.60,2137.27,42476932.00,RELIANCE.NS
04-08-2020,1008.00,1061.05,1003.00,1041.65,1013.62,30153084.00,HDFCBANK.NS
04-08-2020,2209.90,2218.90,2175.10,2197.80,2102.86,1981720.00,HINDUNILVR.NS
04-08-2020,918.00,930.00,916.60,924.25,877.55,3860346.00,LT.NS
04-08-2020,76.30,77.70,75.90,76.10,63.70,13360346.00,ONGC.NS
04-08-2020,709.50,711.00,687.05,692.65,621.46,6683186.00,HCLTECH.NS
04-08-2020,421.85,431.20,417.35,429.15,428.50,24746211.00,AXISBANK.NS
04-08-2020,6199.00,6376.85,6185.00,6358.95,6221.37,1223516.00,MARUTI.NS
04-08-2020,129.60,131.70,128.50,128.75,94.67,8225015.00,COALINDIA.NS
05-08-2020,281.25,284.45,277.40,278.20,274.16,7345453.00,WIPRO.NS
05-08-2020,439.00,446.85,433.15,434.95,434.29,36932321.00,AXISBANK.NS
05-08-2020,1047.95,1055.80,1020.00,1027.55,999.90,16610680.00,HDFCBANK.NS
05-08-2020,692.65,702.40,681.00,688.40,617.65,6052220.00,HCLTECH.NS
05-08-2020,129.15,130.10,128.20,128.45,94.45,6357451.00,COALINDIA.NS
05-08-2020,76.50,77.50,76.30,76.95,64.41,9077292.00,ONGC.NS
05-08-2020,923.95,934.50,920.80,925.75,886.65,3007723.00,LT.NS
05-08-2020,353.40,360.00,350.75,352.20,349.08,37057881.00,ICICIBANK.NS
05-08-2020,58.00,58.70,57.53,57.73,46.17,32501715.00,IOC.NS
05-08-2020,2169.00,2196.00,2118.30,2126.45,2113.27,34404810.00,RELIANCE.NS
05-08-2020,192.75,196.85,191.00,191.45,186.78,68888892.00,SBIN.NS
05-08-2020,6388.90,6597.70,6380.00,6526.25,6385.05,2278663.00,MARUTI.NS
05-08-2020,2202.00,2209.90,2181.05,2194.55,2099.75,1715477.00,HINDUNILVR.NS
05-08-2020,952.00,960.95,938.30,944.70,897.15,9614176.00,INFY.NS
06-08-2020,953.50,974.40,942.50,970.85,921.98,10976491.00,INFY.NS
06-08-2020,280.70,284.25,277.75,279.65,275.59,10152605.00,WIPRO.NS
06-08-2020,129.00,131.20,128.30,128.85,94.74,7904721.00,COALINDIA.NS
06-08-2020,192.30,194.50,190.25,190.95,186.30,59740172.00,SBIN.NS
06-08-2020,1037.00,1055.00,1026.25,1040.70,1012.69,16823444.00,HDFCBANK.NS
06-08-2020,6534.95,6585.85,6434.40,6555.75,6413.91,1233252.00,MARUTI.NS
06-08-2020,2200.00,2229.00,2192.05,2220.45,2124.53,1824483.00,HINDUNILVR.NS
06-08-2020,436.00,438.30,427.10,433.00,432.34,33465135.00,AXISBANK.NS
06-08-2020,77.85,79.95,77.05,78.05,65.33,26386380.00,ONGC.NS
06-08-2020,57.87,58.80,57.53,58.13,46.49,29495152.00,IOC.NS
06-08-2020,2157.00,2167.70,2107.80,2134.10,2120.87,22762545.00,RELIANCE.NS
06-08-2020,926.05,933.70,920.25,922.15,883.20,2188023.00,LT.NS
06-08-2020,692.00,707.60,686.40,704.90,632.45,5132907.00,HCLTECH.NS
06-08-2020,353.45,363.75,348.60,358.75,355.57,48021824.00,ICICIBANK.NS
07-08-2020,129.50,130.35,128.55,129.75,95.41,6553466.00,COALINDIA.NS
07-08-2020,969.45,969.45,949.00,950.90,903.04,8010948.00,INFY.NS
07-08-2020,191.45,192.10,189.55,190.65,186.00,44822338.00,SBIN.NS
07-08-2020,699.90,699.90,685.00,690.30,619.35,7371589.00,HCLTECH.NS
07-08-2020,431.45,437.00,427.15,433.30,432.64,15569399.00,AXISBANK.NS
07-08-2020,6498.00,6749.50,6481.85,6679.00,6534.50,1567980.00,MARUTI.NS
07-08-2020,359.45,359.65,353.15,357.95,354.78,28510964.00,ICICIBANK.NS
07-08-2020,2223.00,2234.80,2205.00,2210.55,2115.06,1777905.00,HINDUNILVR.NS
07-08-2020,58.47,58.93,57.10,57.60,46.06,33404328.00,IOC.NS
07-08-2020,2129.80,2157.80,2120.20,2146.45,2133.15,15222303.00,RELIANCE.NS
07-08-2020,281.05,281.85,276.40,277.40,273.37,7321200.00,WIPRO.NS
07-08-2020,78.15,79.40,78.10,78.65,65.83,11786462.00,ONGC.NS
07-08-2020,1034.85,1047.20,1020.60,1043.85,1015.76,12418392.00,HDFCBANK.NS
07-08-2020,922.55,926.85,914.10,915.65,876.98,2461109.00,LT.NS
10-08-2020,1044.00,1064.00,1043.80,1050.65,1022.37,11086427.00,HDFCBANK.NS
10-08-2020,359.50,364.95,357.35,363.55,360.33,22856010.00,ICICIBANK.NS
10-08-2020,2159.10,2165.00,2108.10,2119.85,2106.71,12441573.00,RELIANCE.NS
10-08-2020,130.30,131.15,129.00,129.25,95.04,7123506.00,COALINDIA.NS
10-08-2020,925.00,970.00,925.00,960.05,919.50,11861641.00,LT.NS
10-08-2020,191.85,195.50,191.70,193.80,189.08,48784530.00,SBIN.NS
10-08-2020,6690.00,6728.70,6576.00,6608.90,6465.91,1601750.00,MARUTI.NS
10-08-2020,694.95,694.95,685.10,692.05,620.92,3769570.00,HCLTECH.NS
10-08-2020,434.00,437.00,429.30,431.10,430.44,14888044.00,AXISBANK.NS
10-08-2020,2218.00,2226.75,2198.80,2206.75,2111.43,1476289.00,HINDUNILVR.NS
10-08-2020,280.00,281.20,276.60,277.40,273.37,6310746.00,WIPRO.NS
10-08-2020,57.73,58.47,57.47,58.07,46.43,24383290.00,IOC.NS
10-08-2020,79.50,79.75,78.90,79.05,66.17,7067852.00,ONGC.NS
10-08-2020,948.90,956.80,945.30,951.35,903.46,5716319.00,INFY.NS
11-08-2020,195.00,196.80,193.75,195.05,190.30,43890305.00,SBIN.NS
11-08-2020,130.15,131.00,129.70,130.10,95.66,5667893.00,COALINDIA.NS
11-08-2020,279.00,284.65,278.30,279.65,275.59,10078908.00,WIPRO.NS
11-08-2020,949.90,962.00,946.10,948.45,900.71,6802442.00,INFY.NS
11-08-2020,1048.50,1071.00,1048.50,1066.65,1037.94,10068074.00,HDFCBANK.NS
11-08-2020,79.55,80.00,78.20,78.45,65.67,10835360.00,ONGC.NS
11-08-2020,2134.80,2160.00,2100.35,2133.80,2120.57,21611256.00,RELIANCE.NS
11-08-2020,6665.00,6713.50,6611.00,6649.20,6505.34,880808.00,MARUTI.NS
11-08-2020,694.00,700.95,681.50,683.80,613.52,3956468.00,HCLTECH.NS
11-08-2020,370.00,374.30,364.05,367.35,364.09,45446107.00,ICICIBANK.NS
11-08-2020,2209.05,2233.00,2206.00,2210.65,2115.16,1665204.00,HINDUNILVR.NS
11-08-2020,58.13,58.80,57.93,58.03,46.41,25075380.00,IOC.NS
11-08-2020,435.30,449.90,435.30,448.00,447.32,30469633.00,AXISBANK.NS
11-08-2020,969.60,979.70,957.10,961.90,921.27,5427516.00,LT.NS
12-08-2020,78.45,79.10,77.70,78.10,65.37,10481019.00,ONGC.NS
12-08-2020,365.75,368.75,363.75,366.85,363.60,25706005.00,ICICIBANK.NS
12-08-2020,130.00,130.20,128.50,128.70,94.63,10656110.00,COALINDIA.NS
12-08-2020,6609.95,6778.05,6592.10,6730.30,6584.69,1114981.00,MARUTI.NS
12-08-2020,2200.05,2209.05,2190.00,2195.10,2100.28,1170430.00,HINDUNILVR.NS
12-08-2020,948.00,958.80,942.20,954.95,906.88,6908726.00,INFY.NS
12-08-2020,280.40,280.70,274.55,276.20,272.19,8903667.00,WIPRO.NS
12-08-2020,1065.00,1066.00,1048.00,1063.70,1035.07,10333216.00,HDFCBANK.NS
12-08-2020,444.80,452.75,438.95,451.10,450.41,23184137.00,AXISBANK.NS
12-08-2020,58.03,58.17,57.13,57.23,45.77,32229642.00,IOC.NS
12-08-2020,680.60,719.00,677.05,717.10,643.40,13085350.00,HCLTECH.NS
12-08-2020,196.00,204.25,194.60,203.30,198.34,157818228.00,SBIN.NS
12-08-2020,2121.00,2145.00,2106.80,2127.60,2114.41,13967116.00,RELIANCE.NS
12-08-2020,952.00,956.00,945.00,949.75,909.64,3672458.00,LT.NS
13-08-2020,57.60,58.03,57.30,57.90,46.30,17667426.00,IOC.NS
13-08-2020,2200.00,2217.00,2190.95,2198.65,2103.68,1453227.00,HINDUNILVR.NS
13-08-2020,128.75,130.15,128.30,128.95,94.82,7332156.00,COALINDIA.NS
13-08-2020,6729.95,6772.00,6655.00,6731.65,6645.25,1087096.00,MARUTI.NS
13-08-2020,717.00,729.00,713.05,724.60,650.13,8850347.00,HCLTECH.NS
13-08-2020,277.90,281.85,274.80,277.00,272.98,9653956.00,WIPRO.NS
13-08-2020,368.95,372.35,366.25,368.05,364.79,26257336.00,ICICIBANK.NS
13-08-2020,1067.95,1071.35,1056.50,1059.05,1030.55,9946370.00,HDFCBANK.NS
13-08-2020,957.00,993.65,951.55,990.70,948.86,8816193.00,LT.NS
13-08-2020,954.80,968.50,948.25,951.20,903.32,5097703.00,INFY.NS
13-08-2020,205.50,207.30,200.75,201.90,196.98,70443118.00,SBIN.NS
13-08-2020,78.55,79.45,78.40,78.60,65.79,7316635.00,ONGC.NS
13-08-2020,454.10,456.75,445.35,448.10,447.42,21885850.00,AXISBANK.NS
13-08-2020,2128.00,2138.90,2110.00,2122.05,2108.90,11459190.00,RELIANCE.NS
14-08-2020,1065.90,1065.90,1027.30,1034.45,1006.61,10462256.00,HDFCBANK.NS
14-08-2020,129.35,134.25,129.10,131.85,96.95,23946105.00,COALINDIA.NS
14-08-2020,999.95,1017.00,973.40,982.80,941.29,13443785.00,LT.NS
14-08-2020,78.70,78.95,76.95,77.10,64.54,11635634.00,ONGC.NS
14-08-2020,2122.55,2157.00,2089.25,2113.80,2100.70,15333164.00,RELIANCE.NS
14-08-2020,58.33,58.33,56.37,56.53,45.21,29847123.00,IOC.NS
14-08-2020,451.50,451.50,425.60,435.85,435.19,36725538.00,AXISBANK.NS
14-08-2020,2204.00,2216.00,2165.05,2173.90,2080.00,1341664.00,HINDUNILVR.NS
14-08-2020,955.85,963.00,952.05,953.60,905.60,4663873.00,INFY.NS
14-08-2020,203.00,204.00,194.60,196.50,191.71,56169088.00,SBIN.NS
14-08-2020,727.90,727.90,707.25,709.10,636.22,3887203.00,HCLTECH.NS
14-08-2020,278.50,280.75,275.90,276.50,272.49,6581711.00,WIPRO.NS
14-08-2020,371.80,371.80,354.20,361.40,358.20,28893259.00,ICICIBANK.NS
14-08-2020,6740.00,6745.15,6552.05,6588.20,6503.64,905793.00,MARUTI.NS
17-08-2020,77.50,79.80,77.40,79.30,66.38,13610411.00,ONGC.NS
17-08-2020,198.45,198.65,191.50,193.10,188.39,54787889.00,SBIN.NS
17-08-2020,711.10,720.80,709.25,718.85,644.97,3344102.00,HCLTECH.NS
17-08-2020,366.00,366.35,354.35,360.20,357.01,24232497.00,ICICIBANK.NS
17-08-2020,1047.00,1047.00,1020.20,1032.75,1004.96,9780506.00,HDFCBANK.NS
17-08-2020,56.83,58.50,56.77,58.37,46.67,29222049.00,IOC.NS
17-08-2020,2105.00,2105.00,2070.10,2091.35,2078.39,14296834.00,RELIANCE.NS
17-08-2020,1002.00,1007.00,987.70,1000.80,958.53,4735094.00,LT.NS
17-08-2020,6660.00,6789.95,6588.20,6768.40,6681.53,1028536.00,MARUTI.NS
17-08-2020,133.50,137.00,132.35,136.00,100.00,23263111.00,COALINDIA.NS
17-08-2020,954.10,972.45,954.10,957.50,909.30,9008210.00,INFY.NS
17-08-2020,278.60,286.40,277.65,281.95,277.86,14547004.00,WIPRO.NS
17-08-2020,439.10,441.00,425.35,438.15,437.48,30198343.00,AXISBANK.NS
17-08-2020,2181.00,2203.65,2168.40,2196.05,2101.19,1559579.00,HINDUNILVR.NS
18-08-2020,718.95,721.70,712.40,714.45,641.02,3634301.00,HCLTECH.NS
18-08-2020,1005.95,1008.00,995.40,1004.55,962.12,4362050.00,LT.NS
18-08-2020,1028.00,1061.65,1022.00,1056.50,1028.07,12020412.00,HDFCBANK.NS
18-08-2020,58.07,58.60,57.77,58.00,46.38,20316855.00,IOC.NS
18-08-2020,361.90,370.00,361.60,369.55,366.27,26517363.00,ICICIBANK.NS
18-08-2020,136.65,138.55,135.65,136.65,100.48,14886444.00,COALINDIA.NS
18-08-2020,439.50,447.25,435.30,445.80,445.12,21768516.00,AXISBANK.NS
18-08-2020,2085.00,2134.30,2082.35,2118.55,2105.42,14097746.00,RELIANCE.NS
18-08-2020,6768.40,6924.90,6760.90,6893.10,6804.63,1322527.00,MARUTI.NS
18-08-2020,193.80,195.75,191.70,195.10,190.34,46294169.00,SBIN.NS
18-08-2020,963.90,969.20,958.70,967.55,918.85,6141761.00,INFY.NS
18-08-2020,284.75,287.40,281.70,282.70,278.60,12054207.00,WIPRO.NS
18-08-2020,2204.00,2216.80,2189.00,2214.35,2118.70,1339001.00,HINDUNILVR.NS
18-08-2020,79.75,81.90,79.15,80.65,67.51,28329507.00,ONGC.NS
19-08-2020,137.50,138.00,134.45,135.10,99.34,7439983.00,COALINDIA.NS
19-08-2020,2206.00,2221.50,2190.00,2193.60,2098.85,1585107.00,HINDUNILVR.NS
19-08-2020,2141.00,2154.00,2121.35,2131.55,2118.34,15731396.00,RELIANCE.NS
19-08-2020,1065.00,1069.80,1056.25,1066.60,1037.90,8857812.00,HDFCBANK.NS
19-08-2020,58.07,59.33,58.07,58.67,46.91,36676200.00,IOC.NS
19-08-2020,285.50,285.95,279.25,279.75,275.69,9372521.00,WIPRO.NS
19-08-2020,6924.00,7014.70,6885.05,6990.30,6900.58,1326450.00,MARUTI.NS
19-08-2020,80.85,81.70,79.10,79.55,66.59,12081197.00,ONGC.NS
19-08-2020,713.80,714.20,705.00,709.85,636.89,4858027.00,HCLTECH.NS
19-08-2020,374.00,375.85,370.40,374.45,371.13,35790233.00,ICICIBANK.NS
19-08-2020,446.00,451.95,442.45,444.20,443.52,18127671.00,AXISBANK.NS
19-08-2020,196.40,200.30,195.90,197.05,192.25,59296062.00,SBIN.NS
19-08-2020,1017.25,1024.95,1005.40,1009.10,966.48,4914223.00,LT.NS
19-08-2020,970.90,971.55,957.45,959.30,911.01,6622744.00,INFY.NS
20-08-2020,79.00,83.25,77.90,82.15,68.76,37457277.00,ONGC.NS
20-08-2020,6891.10,6999.00,6880.05,6974.70,6885.18,958157.00,MARUTI.NS
20-08-2020,437.90,441.30,433.25,434.95,434.29,16688938.00,AXISBANK.NS
20-08-2020,58.60,59.80,58.07,59.37,47.47,48216841.00,IOC.NS
20-08-2020,2120.00,2123.90,2088.00,2097.05,2084.05,10401212.00,RELIANCE.NS
20-08-2020,367.00,369.65,362.60,367.75,364.49,68444775.00,ICICIBANK.NS
20-08-2020,986.00,1005.00,981.00,995.75,953.69,4791040.00,LT.NS
20-08-2020,708.50,715.85,706.05,710.10,637.12,3025569.00,HCLTECH.NS
20-08-2020,958.90,965.50,951.30,955.15,907.07,5656501.00,INFY.NS
20-08-2020,2186.00,2197.80,2176.15,2185.70,2091.29,1768939.00,HINDUNILVR.NS
20-08-2020,1054.95,1068.95,1052.00,1059.00,1030.50,9608367.00,HDFCBANK.NS
20-08-2020,279.00,279.00,273.20,274.20,270.22,9891765.00,WIPRO.NS
20-08-2020,194.00,196.35,193.25,194.75,190.00,37504602.00,SBIN.NS
20-08-2020,134.10,139.00,133.35,138.50,101.84,16864753.00,COALINDIA.NS
21-08-2020,1010.00,1010.00,992.00,994.15,952.16,2806380.00,LT.NS
21-08-2020,82.95,83.45,80.65,81.05,67.84,17027574.00,ONGC.NS
21-08-2020,963.05,963.45,946.55,948.80,901.04,6513773.00,INFY.NS
21-08-2020,2199.00,2208.70,2187.45,2202.05,2106.93,1374411.00,HINDUNILVR.NS
21-08-2020,2118.00,2122.00,2077.00,2081.85,2068.95,11667129.00,RELIANCE.NS
21-08-2020,278.95,278.95,272.70,273.35,269.38,7969636.00,WIPRO.NS
21-08-2020,370.00,373.00,367.05,371.15,367.86,34109928.00,ICICIBANK.NS
21-08-2020,440.00,444.85,436.25,440.45,439.78,25087973.00,AXISBANK.NS
21-08-2020,199.00,201.50,197.65,198.40,193.56,68041871.00,SBIN.NS
21-08-2020,7048.00,7065.00,6951.00,6973.00,6883.50,971836.00,MARUTI.NS
21-08-2020,59.97,60.30,59.07,59.23,47.37,28550986.00,IOC.NS
21-08-2020,1065.40,1088.80,1064.60,1085.65,1056.43,14462151.00,HDFCBANK.NS
21-08-2020,715.00,715.00,702.70,705.90,633.35,4164686.00,HCLTECH.NS
21-08-2020,139.50,141.80,139.00,139.50,102.57,18104009.00,COALINDIA.NS
24-08-2020,200.00,202.80,198.60,201.45,196.54,53850253.00,SBIN.NS
24-08-2020,81.30,81.85,80.60,81.25,68.01,9797861.00,ONGC.NS
24-08-2020,947.00,952.00,939.20,947.40,899.71,5798574.00,INFY.NS
24-08-2020,140.70,141.40,138.75,139.80,102.80,7621483.00,COALINDIA.NS
24-08-2020,59.30,59.60,58.73,58.90,47.10,14608251.00,IOC.NS
24-08-2020,2206.00,2211.65,2191.20,2194.40,2099.61,1665474.00,HINDUNILVR.NS
24-08-2020,1086.00,1122.95,1085.65,1117.05,1086.99,18389870.00,HDFCBANK.NS
24-08-2020,2091.40,2104.50,2070.50,2095.75,2082.76,15098991.00,RELIANCE.NS
24-08-2020,374.85,381.20,373.85,380.35,376.98,32907235.00,ICICIBANK.NS
24-08-2020,273.50,274.45,271.90,272.70,268.74,6154814.00,WIPRO.NS
24-08-2020,6985.00,7100.00,6955.00,7082.50,6991.60,961177.00,MARUTI.NS
24-08-2020,996.00,1001.40,990.00,991.35,949.48,2026255.00,LT.NS
24-08-2020,444.00,449.45,442.30,445.80,445.12,18196776.00,AXISBANK.NS
24-08-2020,706.05,708.45,695.60,705.70,633.17,4066936.00,HCLTECH.NS
25-08-2020,382.50,389.80,381.40,386.35,382.92,53072303.00,ICICIBANK.NS
25-08-2020,7100.00,7175.70,7075.65,7109.95,7018.69,1047620.00,MARUTI.NS
25-08-2020,274.35,274.70,269.35,269.95,266.03,7796138.00,WIPRO.NS
25-08-2020,140.85,141.00,139.20,140.45,103.27,8785149.00,COALINDIA.NS
25-08-2020,993.00,999.90,977.80,980.40,938.99,2914757.00,LT.NS
25-08-2020,1119.00,1127.00,1106.20,1119.70,1089.57,13800869.00,HDFCBANK.NS
25-08-2020,705.00,711.55,694.70,701.60,629.49,3982510.00,HCLTECH.NS
25-08-2020,204.00,208.45,202.70,207.95,202.88,105394375.00,SBIN.NS
25-08-2020,58.90,59.37,58.40,58.87,47.07,29319889.00,IOC.NS
25-08-2020,81.40,82.50,80.20,80.50,67.38,22479622.00,ONGC.NS
25-08-2020,2106.00,2111.30,2078.00,2082.10,2069.19,8947563.00,RELIANCE.NS
25-08-2020,450.95,456.40,447.10,451.80,451.11,26273592.00,AXISBANK.NS
25-08-2020,2194.40,2197.90,2175.00,2179.10,2084.97,1774886.00,HINDUNILVR.NS
25-08-2020,947.50,948.65,933.60,938.10,890.88,6233918.00,INFY.NS
26-08-2020,7110.00,7158.00,6972.00,7008.65,6918.69,992395.00,MARUTI.NS
26-08-2020,452.00,464.80,449.00,463.35,462.65,25914508.00,AXISBANK.NS
26-08-2020,59.20,59.23,58.40,58.60,46.86,24184395.00,IOC.NS
26-08-2020,2182.10,2186.00,2160.00,2182.80,2088.51,2148146.00,HINDUNILVR.NS
26-08-2020,2085.00,2147.95,2047.00,2137.30,2124.05,27630190.00,RELIANCE.NS
26-08-2020,388.20,391.65,384.20,389.35,385.90,37163882.00,ICICIBANK.NS
26-08-2020,208.50,210.35,206.15,209.85,204.74,66749637.00,SBIN.NS
26-08-2020,704.70,717.75,697.00,712.80,639.54,4511228.00,HCLTECH.NS
26-08-2020,941.25,954.25,938.40,950.80,902.94,5153601.00,INFY.NS
26-08-2020,1121.00,1131.75,1109.50,1118.45,1088.35,12595031.00,HDFCBANK.NS
26-08-2020,987.00,988.00,965.00,968.95,928.02,4482066.00,LT.NS
26-08-2020,81.20,82.10,80.75,81.40,68.14,15967425.00,ONGC.NS
26-08-2020,140.55,143.95,139.95,141.95,104.38,20083642.00,COALINDIA.NS
26-08-2020,269.95,274.70,268.00,272.05,268.10,9632667.00,WIPRO.NS
27-08-2020,58.77,58.93,58.03,58.13,46.49,23164723.00,IOC.NS
27-08-2020,81.80,81.95,80.00,80.15,67.09,16308382.00,ONGC.NS
27-08-2020,210.50,216.50,210.50,215.65,210.39,80997993.00,SBIN.NS
27-08-2020,975.25,980.00,965.30,975.60,934.39,4466609.00,LT.NS
27-08-2020,273.00,275.20,271.50,272.35,268.40,6190168.00,WIPRO.NS
27-08-2020,2182.10,2188.00,2165.00,2171.25,2077.46,2172203.00,HINDUNILVR.NS
27-08-2020,464.00,474.50,464.00,473.05,472.33,19544214.00,AXISBANK.NS
27-08-2020,142.70,143.25,140.00,140.55,103.35,9356533.00,COALINDIA.NS
27-08-2020,2148.00,2150.00,2103.25,2110.60,2097.52,12961252.00,RELIANCE.NS
27-08-2020,389.95,397.45,387.60,392.20,388.72,36910405.00,ICICIBANK.NS
27-08-2020,713.55,720.00,706.50,710.15,637.16,3917059.00,HCLTECH.NS
27-08-2020,960.00,960.95,945.20,947.05,899.38,6154280.00,INFY.NS
27-08-2020,1125.80,1129.90,1106.25,1112.10,1082.17,10322998.00,HDFCBANK.NS
27-08-2020,7043.00,7127.70,6960.80,7098.00,7006.90,1158891.00,MARUTI.NS
28-08-2020,2179.00,2182.40,2145.00,2151.95,2058.99,1939520.00,HINDUNILVR.NS
28-08-2020,951.45,952.50,933.05,935.25,888.17,7593610.00,INFY.NS
28-08-2020,1111.95,1125.00,1095.00,1114.50,1084.51,19348305.00,HDFCBANK.NS
28-08-2020,217.00,225.90,216.80,224.85,219.37,95974037.00,SBIN.NS
28-08-2020,141.10,142.40,138.65,139.05,102.24,9056278.00,COALINDIA.NS
28-08-2020,80.35,81.80,80.00,80.35,67.26,14666431.00,ONGC.NS
28-08-2020,476.45,513.00,476.05,509.20,508.43,59179945.00,AXISBANK.NS
28-08-2020,274.70,275.00,271.30,272.05,268.10,7599784.00,WIPRO.NS
28-08-2020,988.00,1004.70,978.20,981.85,940.38,7821191.00,LT.NS
28-08-2020,713.70,716.65,703.20,706.45,633.84,5416681.00,HCLTECH.NS
28-08-2020,58.53,59.33,58.27,58.53,46.81,26414010.00,IOC.NS
28-08-2020,2120.00,2132.90,2106.25,2116.15,2103.03,12537520.00,RELIANCE.NS
28-08-2020,7125.00,7156.00,7028.45,7104.10,7012.92,1019984.00,MARUTI.NS
28-08-2020,393.90,411.90,392.90,409.70,406.07,83472297.00,ICICIBANK.NS
31-08-2020,81.00,85.50,80.90,81.95,68.60,93192019.00,ONGC.NS
31-08-2020,274.00,282.00,268.00,271.30,267.36,20570967.00,WIPRO.NS
31-08-2020,935.25,950.50,914.60,928.60,881.86,12808355.00,INFY.NS
31-08-2020,705.00,725.00,686.00,694.40,623.03,7786675.00,HCLTECH.NS
31-08-2020,2174.00,2174.00,2060.35,2080.70,2067.80,28648125.00,RELIANCE.NS
